,protocol,date,star_count
12870,Storj,2016-05-13,0.0
12871,Storj,2016-05-14,2.0
12872,Storj,2016-05-15,0.0
12873,Storj,2016-05-16,2.0
12874,Storj,2016-05-17,0.0
12875,Storj,2016-05-18,0.0
12876,Storj,2016-05-19,0.0
12877,Storj,2016-05-20,0.0
12878,Storj,2016-05-21,2.0
12879,Storj,2016-05-22,0.0
12880,Storj,2016-05-23,0.0
12881,Storj,2016-05-24,0.0
12882,Storj,2016-05-25,0.0
12883,Storj,2016-05-26,0.0
12884,Storj,2016-05-27,0.0
12885,Storj,2016-05-28,2.0
12886,Storj,2016-05-29,0.0
12887,Storj,2016-05-30,0.0
12888,Storj,2016-05-31,2.0
12889,Storj,2016-06-01,0.0
12890,Storj,2016-06-02,0.0
12891,Storj,2016-06-03,0.0
12892,Storj,2016-06-04,2.0
12893,Storj,2016-06-05,4.0
12894,Storj,2016-06-06,0.0
12895,Storj,2016-06-07,0.0
12896,Storj,2016-06-08,2.0
12897,Storj,2016-06-09,0.0
12898,Storj,2016-06-10,4.0
12899,Storj,2016-06-11,2.0
12900,Storj,2016-06-12,0.0
12901,Storj,2016-06-13,0.0
12902,Storj,2016-06-14,0.0
12903,Storj,2016-06-15,2.0
12904,Storj,2016-06-16,0.0
12905,Storj,2016-06-17,0.0
12906,Storj,2016-06-18,0.0
12907,Storj,2016-06-19,0.0
12908,Storj,2016-06-20,4.0
12909,Storj,2016-06-21,0.0
12910,Storj,2016-06-22,0.0
12911,Storj,2016-06-23,0.0
12912,Storj,2016-06-24,0.0
12913,Storj,2016-06-25,0.0
12914,Storj,2016-06-26,2.0
12915,Storj,2016-06-27,0.0
12916,Storj,2016-06-28,0.0
12917,Storj,2016-06-29,0.0
12918,Storj,2016-06-30,2.0
12919,Storj,2016-07-01,0.0
12920,Storj,2016-07-02,0.0
12921,Storj,2016-07-03,2.0
12922,Storj,2016-07-04,0.0
12923,Storj,2016-07-05,0.0
12924,Storj,2016-07-06,0.0
12925,Storj,2016-07-07,4.0
12926,Storj,2016-07-08,2.0
12927,Storj,2016-07-09,0.0
12928,Storj,2016-07-10,0.0
12929,Storj,2016-07-11,0.0
12930,Storj,2016-07-12,0.0
12931,Storj,2016-07-13,2.0
12932,Storj,2016-07-14,0.0
12933,Storj,2016-07-15,0.0
12934,Storj,2016-07-16,0.0
12935,Storj,2016-07-17,0.0
12936,Storj,2016-07-18,2.0
12937,Storj,2016-07-19,0.0
12938,Storj,2016-07-20,0.0
12939,Storj,2016-07-21,0.0
12940,Storj,2016-07-22,2.0
12941,Storj,2016-07-23,0.0
12942,Storj,2016-07-24,0.0
12943,Storj,2016-07-25,2.0
12944,Storj,2016-07-26,0.0
12945,Storj,2016-07-27,0.0
12946,Storj,2016-07-28,0.0
12947,Storj,2016-07-29,0.0
12948,Storj,2016-07-30,0.0
12949,Storj,2016-07-31,0.0
12950,Storj,2016-08-01,0.0
12951,Storj,2016-08-02,0.0
12952,Storj,2016-08-03,0.0
12953,Storj,2016-08-04,0.0
12954,Storj,2016-08-05,2.0
12955,Storj,2016-08-06,0.0
12956,Storj,2016-08-07,0.0
12957,Storj,2016-08-08,0.0
12958,Storj,2016-08-09,2.0
12959,Storj,2016-08-10,0.0
12960,Storj,2016-08-11,0.0
12961,Storj,2016-08-12,0.0
12962,Storj,2016-08-13,0.0
12963,Storj,2016-08-14,2.0
12964,Storj,2016-08-15,0.0
12965,Storj,2016-08-16,0.0
12966,Storj,2016-08-17,0.0
12967,Storj,2016-08-18,0.0
12968,Storj,2016-08-19,2.0
12969,Storj,2016-08-20,0.0
12970,Storj,2016-08-21,0.0
12971,Storj,2016-08-22,0.0
12972,Storj,2016-08-23,0.0
12973,Storj,2016-08-24,0.0
12974,Storj,2016-08-25,0.0
12975,Storj,2016-08-26,0.0
12976,Storj,2016-08-27,0.0
12977,Storj,2016-08-28,0.0
12978,Storj,2016-08-29,0.0
12979,Storj,2016-08-30,0.0
12980,Storj,2016-08-31,4.0
12981,Storj,2016-09-01,0.0
12982,Storj,2016-09-02,0.0
12983,Storj,2016-09-03,0.0
12984,Storj,2016-09-04,0.0
12985,Storj,2016-09-05,0.0
12986,Storj,2016-09-06,0.0
12987,Storj,2016-09-07,2.0
12988,Storj,2016-09-08,0.0
12989,Storj,2016-09-09,2.0
12990,Storj,2016-09-10,0.0
12991,Storj,2016-09-11,0.0
12992,Storj,2016-09-12,0.0
12993,Storj,2016-09-13,0.0
12994,Storj,2016-09-14,0.0
12995,Storj,2016-09-15,0.0
12996,Storj,2016-09-16,0.0
12997,Storj,2016-09-17,0.0
12998,Storj,2016-09-18,0.0
12999,Storj,2016-09-19,0.0
13000,Storj,2016-09-20,0.0
13001,Storj,2016-09-21,0.0
13002,Storj,2016-09-22,0.0
13003,Storj,2016-09-23,0.0
13004,Storj,2016-09-24,0.0
13005,Storj,2016-09-25,0.0
13006,Storj,2016-09-26,0.0
13007,Storj,2016-09-27,0.0
13008,Storj,2016-09-28,0.0
13009,Storj,2016-09-29,0.0
13010,Storj,2016-09-30,0.0
13011,Storj,2016-10-01,2.0
13012,Storj,2016-10-02,0.0
13013,Storj,2016-10-03,0.0
13014,Storj,2016-10-04,4.0
13015,Storj,2016-10-05,4.0
13016,Storj,2016-10-06,0.0
13017,Storj,2016-10-07,0.0
13018,Storj,2016-10-08,0.0
13019,Storj,2016-10-09,0.0
13020,Storj,2016-10-10,0.0
13021,Storj,2016-10-11,0.0
13022,Storj,2016-10-12,2.0
13023,Storj,2016-10-13,0.0
13024,Storj,2016-10-14,0.0
13025,Storj,2016-10-15,0.0
13026,Storj,2016-10-16,0.0
13027,Storj,2016-10-17,0.0
13028,Storj,2016-10-18,0.0
13029,Storj,2016-10-19,0.0
13030,Storj,2016-10-20,0.0
13031,Storj,2016-10-21,0.0
13032,Storj,2016-10-22,0.0
13033,Storj,2016-10-23,0.0
13034,Storj,2016-10-24,0.0
13035,Storj,2016-10-25,0.0
13036,Storj,2016-10-26,0.0
13037,Storj,2016-10-27,0.0
13038,Storj,2016-10-28,0.0
13039,Storj,2016-10-29,0.0
13040,Storj,2016-10-30,0.0
13041,Storj,2016-10-31,0.0
13042,Storj,2016-11-01,2.0
13043,Storj,2016-11-02,0.0
13044,Storj,2016-11-03,0.0
13045,Storj,2016-11-04,2.0
13046,Storj,2016-11-05,0.0
13047,Storj,2016-11-06,0.0
13048,Storj,2016-11-07,0.0
13049,Storj,2016-11-08,0.0
13050,Storj,2016-11-09,0.0
13051,Storj,2016-11-10,2.0
13052,Storj,2016-11-11,2.0
13053,Storj,2016-11-12,0.0
13054,Storj,2016-11-13,0.0
13055,Storj,2016-11-14,0.0
13056,Storj,2016-11-15,0.0
13057,Storj,2016-11-16,0.0
13058,Storj,2016-11-17,0.0
13059,Storj,2016-11-18,0.0
13060,Storj,2016-11-19,0.0
13061,Storj,2016-11-20,0.0
13062,Storj,2016-11-21,0.0
13063,Storj,2016-11-22,0.0
13064,Storj,2016-11-23,0.0
13065,Storj,2016-11-24,0.0
13066,Storj,2016-11-25,2.0
13067,Storj,2016-11-26,0.0
13068,Storj,2016-11-27,0.0
13069,Storj,2016-11-28,0.0
13070,Storj,2016-11-29,0.0
13071,Storj,2016-11-30,0.0
13072,Storj,2016-12-01,0.0
13073,Storj,2016-12-02,0.0
13074,Storj,2016-12-03,0.0
13075,Storj,2016-12-04,0.0
13076,Storj,2016-12-05,0.0
13077,Storj,2016-12-06,0.0
13078,Storj,2016-12-07,0.0
13079,Storj,2016-12-08,0.0
13080,Storj,2016-12-09,2.0
13081,Storj,2016-12-10,0.0
13082,Storj,2016-12-11,2.0
13083,Storj,2016-12-12,2.0
13084,Storj,2016-12-13,2.0
13085,Storj,2016-12-14,0.0
13086,Storj,2016-12-15,0.0
13087,Storj,2016-12-16,1.0
13088,Storj,2016-12-17,0.0
13089,Storj,2016-12-18,0.0
13090,Storj,2016-12-19,0.0
13091,Storj,2016-12-20,0.0
13092,Storj,2016-12-21,0.0
13093,Storj,2016-12-22,0.0
13094,Storj,2016-12-23,0.0
13095,Storj,2016-12-24,0.0
13096,Storj,2016-12-25,0.0
13097,Storj,2016-12-26,0.0
13098,Storj,2016-12-27,0.0
13099,Storj,2016-12-28,1.0
13100,Storj,2016-12-29,1.0
13101,Storj,2016-12-30,0.0
13102,Storj,2016-12-31,0.0
13103,Storj,2017-01-01,0.0
13104,Storj,2017-01-02,0.0
13105,Storj,2017-01-03,0.0
13106,Storj,2017-01-04,0.0
13107,Storj,2017-01-05,1.0
13108,Storj,2017-01-06,0.0
13109,Storj,2017-01-07,0.0
13110,Storj,2017-01-08,1.0
13111,Storj,2017-01-09,0.0
13112,Storj,2017-01-10,2.0
13113,Storj,2017-01-11,0.0
13114,Storj,2017-01-12,0.0
13115,Storj,2017-01-13,10.0
13116,Storj,2017-01-14,2.0
13117,Storj,2017-01-15,0.0
13118,Storj,2017-01-16,3.0
13119,Storj,2017-01-17,5.0
13120,Storj,2017-01-18,0.0
13121,Storj,2017-01-19,0.0
13122,Storj,2017-01-20,0.0
13123,Storj,2017-01-21,0.0
13124,Storj,2017-01-22,2.0
13125,Storj,2017-01-23,2.0
13126,Storj,2017-01-24,2.0
13127,Storj,2017-01-25,1.0
13128,Storj,2017-01-26,0.0
13129,Storj,2017-01-27,0.0
13130,Storj,2017-01-28,0.0
13131,Storj,2017-01-29,0.0
13132,Storj,2017-01-30,0.0
13133,Storj,2017-01-31,3.0
13134,Storj,2017-02-01,0.0
13135,Storj,2017-02-02,0.0
13136,Storj,2017-02-03,0.0
13137,Storj,2017-02-04,0.0
13138,Storj,2017-02-05,0.0
13139,Storj,2017-02-06,2.0
13140,Storj,2017-02-07,1.0
13141,Storj,2017-02-08,4.0
13142,Storj,2017-02-09,0.0
13143,Storj,2017-02-10,1.0
13144,Storj,2017-02-11,1.0
13145,Storj,2017-02-12,0.0
13146,Storj,2017-02-13,0.0
13147,Storj,2017-02-14,0.0
13148,Storj,2017-02-15,3.0
13149,Storj,2017-02-16,4.0
13150,Storj,2017-02-17,0.0
13151,Storj,2017-02-18,0.0
13152,Storj,2017-02-19,0.0
13153,Storj,2017-02-20,0.0
13154,Storj,2017-02-21,3.0
13155,Storj,2017-02-22,0.0
13156,Storj,2017-02-23,2.0
13157,Storj,2017-02-24,0.0
13158,Storj,2017-02-25,5.0
13159,Storj,2017-02-26,1.0
13160,Storj,2017-02-27,2.0
13161,Storj,2017-02-28,5.0
13162,Storj,2017-03-01,0.0
13163,Storj,2017-03-02,0.0
13164,Storj,2017-03-03,1.0
13165,Storj,2017-03-04,2.0
13166,Storj,2017-03-05,0.0
13167,Storj,2017-03-06,0.0
13168,Storj,2017-03-07,0.0
13169,Storj,2017-03-08,0.0
13170,Storj,2017-03-09,1.0
13171,Storj,2017-03-10,0.0
13172,Storj,2017-03-11,0.0
13173,Storj,2017-03-12,3.0
13174,Storj,2017-03-13,2.0
13175,Storj,2017-03-14,4.0
13176,Storj,2017-03-15,1.0
13177,Storj,2017-03-16,2.0
13178,Storj,2017-03-17,1.0
13179,Storj,2017-03-18,1.0
13180,Storj,2017-03-19,0.0
13181,Storj,2017-03-20,4.0
13182,Storj,2017-03-21,0.0
13183,Storj,2017-03-22,1.0
13184,Storj,2017-03-23,1.0
13185,Storj,2017-03-24,2.0
13186,Storj,2017-03-25,0.0
13187,Storj,2017-03-26,0.0
13188,Storj,2017-03-27,0.0
13189,Storj,2017-03-28,3.0
13190,Storj,2017-03-29,1.0
13191,Storj,2017-03-30,0.0
13192,Storj,2017-03-31,0.0
13193,Storj,2017-04-01,1.0
13194,Storj,2017-04-02,0.0
13195,Storj,2017-04-03,10.0
13196,Storj,2017-04-04,1.0
13197,Storj,2017-04-05,1.0
13198,Storj,2017-04-06,2.0
13199,Storj,2017-04-07,0.0
13200,Storj,2017-04-08,0.0
13201,Storj,2017-04-09,0.0
13202,Storj,2017-04-10,2.0
13203,Storj,2017-04-11,1.0
13204,Storj,2017-04-12,0.0
13205,Storj,2017-04-13,2.0
13206,Storj,2017-04-14,2.0
13207,Storj,2017-04-15,4.0
13208,Storj,2017-04-16,1.0
13209,Storj,2017-04-17,5.0
13210,Storj,2017-04-18,0.0
13211,Storj,2017-04-19,2.0
13212,Storj,2017-04-20,1.0
13213,Storj,2017-04-21,0.0
13214,Storj,2017-04-22,0.0
13215,Storj,2017-04-23,2.0
13216,Storj,2017-04-24,0.0
13217,Storj,2017-04-25,3.0
13218,Storj,2017-04-26,0.0
13219,Storj,2017-04-27,3.0
13220,Storj,2017-04-28,0.0
13221,Storj,2017-04-29,0.0
13222,Storj,2017-04-30,2.0
13223,Storj,2017-05-01,4.0
13224,Storj,2017-05-02,1.0
13225,Storj,2017-05-03,1.0
13226,Storj,2017-05-04,1.0
13227,Storj,2017-05-05,0.0
13228,Storj,2017-05-06,2.0
13229,Storj,2017-05-07,0.0
13230,Storj,2017-05-08,0.0
13231,Storj,2017-05-09,5.0
13232,Storj,2017-05-10,1.0
13233,Storj,2017-05-11,1.0
13234,Storj,2017-05-12,0.0
13235,Storj,2017-05-13,1.0
13236,Storj,2017-05-14,0.0
13237,Storj,2017-05-15,4.0
13238,Storj,2017-05-16,0.0
13239,Storj,2017-05-17,4.0
13240,Storj,2017-05-18,0.0
13241,Storj,2017-05-19,1.0
13242,Storj,2017-05-20,0.0
13243,Storj,2017-05-21,1.0
13244,Storj,2017-05-22,2.0
13245,Storj,2017-05-23,2.0
13246,Storj,2017-05-24,1.0
13247,Storj,2017-05-25,0.0
13248,Storj,2017-05-26,0.0
13249,Storj,2017-05-27,4.0
13250,Storj,2017-05-28,0.0
13251,Storj,2017-05-29,0.0
13252,Storj,2017-05-30,4.0
13253,Storj,2017-05-31,4.0
13254,Storj,2017-06-01,3.0
13255,Storj,2017-06-02,0.0
13256,Storj,2017-06-03,6.0
13257,Storj,2017-06-04,8.0
13258,Storj,2017-06-05,0.0
13259,Storj,2017-06-06,4.0
13260,Storj,2017-06-07,2.0
13261,Storj,2017-06-08,3.0
13262,Storj,2017-06-09,0.0
13263,Storj,2017-06-10,0.0
13264,Storj,2017-06-11,1.0
13265,Storj,2017-06-12,0.0
13266,Storj,2017-06-13,2.0
13267,Storj,2017-06-14,0.0
13268,Storj,2017-06-15,0.0
13269,Storj,2017-06-16,2.0
13270,Storj,2017-06-17,3.0
13271,Storj,2017-06-18,4.0
13272,Storj,2017-06-19,2.0
13273,Storj,2017-06-20,2.0
13274,Storj,2017-06-21,0.0
13275,Storj,2017-06-22,1.0
13276,Storj,2017-06-23,1.0
13277,Storj,2017-06-24,3.0
13278,Storj,2017-06-25,6.0
13279,Storj,2017-06-26,7.0
13280,Storj,2017-06-27,0.0
13281,Storj,2017-06-28,0.0
13282,Storj,2017-06-29,6.0
13283,Storj,2017-06-30,0.0
13284,Storj,2017-07-01,1.0
13285,Storj,2017-07-02,0.0
13286,Storj,2017-07-03,1.0
13287,Storj,2017-07-04,7.0
13288,Storj,2017-07-05,0.0
13289,Storj,2017-07-06,0.0
13290,Storj,2017-07-07,4.0
13291,Storj,2017-07-08,1.0
13292,Storj,2017-07-09,0.0
13293,Storj,2017-07-10,6.0
13294,Storj,2017-07-11,5.0
13295,Storj,2017-07-12,1.0
13296,Storj,2017-07-13,4.0
13297,Storj,2017-07-14,0.0
13298,Storj,2017-07-15,0.0
13299,Storj,2017-07-16,0.0
13300,Storj,2017-07-17,2.0
13301,Storj,2017-07-18,3.0
13302,Storj,2017-07-19,1.0
13303,Storj,2017-07-20,1.0
13304,Storj,2017-07-21,5.0
13305,Storj,2017-07-22,2.0
13306,Storj,2017-07-23,2.0
13307,Storj,2017-07-24,2.0
13308,Storj,2017-07-25,4.0
13309,Storj,2017-07-26,1.0
13310,Storj,2017-07-27,0.0
13311,Storj,2017-07-28,0.0
13312,Storj,2017-07-29,1.0
13313,Storj,2017-07-30,0.0
13314,Storj,2017-07-31,0.0
13315,Storj,2017-08-01,2.0
13316,Storj,2017-08-02,0.0
13317,Storj,2017-08-03,0.0
13318,Storj,2017-08-04,0.0
13319,Storj,2017-08-05,1.0
13320,Storj,2017-08-06,1.0
13321,Storj,2017-08-07,3.0
13322,Storj,2017-08-08,3.0
13323,Storj,2017-08-09,1.0
13324,Storj,2017-08-10,2.0
13325,Storj,2017-08-11,0.0
13326,Storj,2017-08-12,4.0
13327,Storj,2017-08-13,4.0
13328,Storj,2017-08-14,1.0
13329,Storj,2017-08-15,0.0
13330,Storj,2017-08-16,0.0
13331,Storj,2017-08-17,2.0
13332,Storj,2017-08-18,2.0
13333,Storj,2017-08-19,0.0
13334,Storj,2017-08-20,1.0
13335,Storj,2017-08-21,0.0
13336,Storj,2017-08-22,0.0
13337,Storj,2017-08-23,2.0
13338,Storj,2017-08-24,2.0
13339,Storj,2017-08-25,2.0
13340,Storj,2017-08-26,1.0
13341,Storj,2017-08-27,0.0
13342,Storj,2017-08-28,3.0
13343,Storj,2017-08-29,5.0
13344,Storj,2017-08-30,2.0
13345,Storj,2017-08-31,2.0
13346,Storj,2017-09-01,1.0
13347,Storj,2017-09-02,1.0
13348,Storj,2017-09-03,1.0
13349,Storj,2017-09-04,3.0
13350,Storj,2017-09-05,1.0
13351,Storj,2017-09-06,3.0
13352,Storj,2017-09-07,1.0
13353,Storj,2017-09-08,3.0
13354,Storj,2017-09-09,0.0
13355,Storj,2017-09-10,0.0
13356,Storj,2017-09-11,3.0
13357,Storj,2017-09-12,1.0
13358,Storj,2017-09-13,0.0
13359,Storj,2017-09-14,2.0
13360,Storj,2017-09-15,0.0
13361,Storj,2017-09-16,2.0
13362,Storj,2017-09-17,0.0
13363,Storj,2017-09-18,2.0
13364,Storj,2017-09-19,0.0
13365,Storj,2017-09-20,2.0
13366,Storj,2017-09-21,3.0
13367,Storj,2017-09-22,2.0
13368,Storj,2017-09-23,1.0
13369,Storj,2017-09-24,0.0
13370,Storj,2017-09-25,1.0
13371,Storj,2017-09-26,1.0
13372,Storj,2017-09-27,2.0
13373,Storj,2017-09-28,0.0
13374,Storj,2017-09-29,2.0
13375,Storj,2017-09-30,1.0
13376,Storj,2017-10-01,2.0
13377,Storj,2017-10-02,2.0
13378,Storj,2017-10-03,2.0
13379,Storj,2017-10-04,0.0
13380,Storj,2017-10-05,4.0
13381,Storj,2017-10-06,0.0
13382,Storj,2017-10-07,2.0
13383,Storj,2017-10-08,4.0
13384,Storj,2017-10-09,1.0
13385,Storj,2017-10-10,1.0
13386,Storj,2017-10-11,1.0
13387,Storj,2017-10-12,0.0
13388,Storj,2017-10-13,1.0
13389,Storj,2017-10-14,0.0
13390,Storj,2017-10-15,0.0
13391,Storj,2017-10-16,1.0
13392,Storj,2017-10-17,0.0
13393,Storj,2017-10-18,2.0
13394,Storj,2017-10-19,3.0
13395,Storj,2017-10-20,1.0
13396,Storj,2017-10-21,0.0
13397,Storj,2017-10-22,1.0
13398,Storj,2017-10-23,2.0
13399,Storj,2017-10-24,1.0
13400,Storj,2017-10-25,0.0
13401,Storj,2017-10-26,3.0
13402,Storj,2017-10-27,0.0
13403,Storj,2017-10-28,1.0
13404,Storj,2017-10-29,2.0
13405,Storj,2017-10-30,2.0
13406,Storj,2017-10-31,0.0
13407,Storj,2017-11-01,3.0
13408,Storj,2017-11-02,4.0
13409,Storj,2017-11-03,3.0
13410,Storj,2017-11-04,1.0
13411,Storj,2017-11-05,2.0
13412,Storj,2017-11-06,1.0
13413,Storj,2017-11-07,1.0
13414,Storj,2017-11-08,1.0
13415,Storj,2017-11-09,3.0
13416,Storj,2017-11-10,1.0
13417,Storj,2017-11-11,2.0
13418,Storj,2017-11-12,1.0
13419,Storj,2017-11-13,4.0
13420,Storj,2017-11-14,2.0
13421,Storj,2017-11-15,1.0
13422,Storj,2017-11-16,0.0
13423,Storj,2017-11-17,2.0
13424,Storj,2017-11-18,3.0
13425,Storj,2017-11-19,2.0
13426,Storj,2017-11-20,1.0
13427,Storj,2017-11-21,3.0
13428,Storj,2017-11-22,2.0
13429,Storj,2017-11-23,1.0
13430,Storj,2017-11-24,0.0
13431,Storj,2017-11-25,1.0
13432,Storj,2017-11-26,1.0
13433,Storj,2017-11-27,0.0
13434,Storj,2017-11-28,4.0
13435,Storj,2017-11-29,1.0
13436,Storj,2017-11-30,2.0
13437,Storj,2017-12-01,3.0
13438,Storj,2017-12-02,3.0
13439,Storj,2017-12-03,1.0
13440,Storj,2017-12-04,4.0
13441,Storj,2017-12-05,4.0
13442,Storj,2017-12-06,4.0
13443,Storj,2017-12-07,2.0
13444,Storj,2017-12-08,1.0
13445,Storj,2017-12-09,3.0
13446,Storj,2017-12-10,1.0
13447,Storj,2017-12-11,2.0
13448,Storj,2017-12-12,6.0
13449,Storj,2017-12-13,3.0
13450,Storj,2017-12-14,4.0
13451,Storj,2017-12-15,1.0
13452,Storj,2017-12-16,1.0
13453,Storj,2017-12-17,1.0
13454,Storj,2017-12-18,1.0
13455,Storj,2017-12-19,3.0
13456,Storj,2017-12-20,1.0
13457,Storj,2017-12-21,2.0
13458,Storj,2017-12-22,1.0
13459,Storj,2017-12-23,2.0
13460,Storj,2017-12-24,1.0
13461,Storj,2017-12-25,1.0
13462,Storj,2017-12-26,2.0
13463,Storj,2017-12-27,1.0
13464,Storj,2017-12-28,3.0
13465,Storj,2017-12-29,1.0
13466,Storj,2017-12-30,3.0
13467,Storj,2017-12-31,3.0
13468,Storj,2018-01-01,3.0
13469,Storj,2018-01-02,2.0
13470,Storj,2018-01-03,2.0
13471,Storj,2018-01-04,0.0
13472,Storj,2018-01-05,2.0
13473,Storj,2018-01-06,3.0
13474,Storj,2018-01-07,2.0
13475,Storj,2018-01-08,1.0
13476,Storj,2018-01-09,4.0
13477,Storj,2018-01-10,1.0
13478,Storj,2018-01-11,1.0
13479,Storj,2018-01-12,2.0
13480,Storj,2018-01-13,1.0
13481,Storj,2018-01-14,3.0
13482,Storj,2018-01-15,4.0
13483,Storj,2018-01-16,0.0
13484,Storj,2018-01-17,2.0
13485,Storj,2018-01-18,1.0
13486,Storj,2018-01-19,1.0
13487,Storj,2018-01-20,0.0
13488,Storj,2018-01-21,1.0
13489,Storj,2018-01-22,0.0
13490,Storj,2018-01-23,3.0
13491,Storj,2018-01-24,1.0
13492,Storj,2018-01-25,2.0
13493,Storj,2018-01-26,0.0
13494,Storj,2018-01-27,3.0
13495,Storj,2018-01-28,0.0
13496,Storj,2018-01-29,1.0
13497,Storj,2018-01-30,1.0
13498,Storj,2018-01-31,0.0
13499,Storj,2018-02-01,6.0
13500,Storj,2018-02-02,0.0
13501,Storj,2018-02-03,3.0
13502,Storj,2018-02-04,0.0
13503,Storj,2018-02-05,0.0
13504,Storj,2018-02-06,0.0
13505,Storj,2018-02-07,1.0
13506,Storj,2018-02-08,0.0
13507,Storj,2018-02-09,0.0
13508,Storj,2018-02-10,0.0
13509,Storj,2018-02-11,0.0
13510,Storj,2018-02-12,0.0
13511,Storj,2018-02-13,2.0
13512,Storj,2018-02-14,1.0
13513,Storj,2018-02-15,0.0
13514,Storj,2018-02-16,0.0
13515,Storj,2018-02-17,1.0
13516,Storj,2018-02-18,1.0
13517,Storj,2018-02-19,0.0
13518,Storj,2018-02-20,1.0
13519,Storj,2018-02-21,1.0
13520,Storj,2018-02-22,0.0
13521,Storj,2018-02-23,2.0
13522,Storj,2018-02-24,0.0
13523,Storj,2018-02-25,1.0
13524,Storj,2018-02-26,0.0
13525,MaidSafe,2015-04-02,4.0
13526,MaidSafe,2015-04-03,2.0
13527,MaidSafe,2015-04-04,0.0
13528,MaidSafe,2015-04-05,0.0
13529,MaidSafe,2015-04-06,0.0
13530,MaidSafe,2015-04-07,0.0
13531,MaidSafe,2015-04-08,0.0
13532,MaidSafe,2015-04-09,0.0
13533,MaidSafe,2015-04-10,0.0
13534,MaidSafe,2015-04-11,0.0
13535,MaidSafe,2015-04-12,0.0
13536,MaidSafe,2015-04-13,0.0
13537,MaidSafe,2015-04-14,0.0
13538,MaidSafe,2015-04-15,0.0
13539,MaidSafe,2015-04-16,0.0
13540,MaidSafe,2015-04-17,2.0
13541,MaidSafe,2015-04-18,0.0
13542,MaidSafe,2015-04-19,0.0
13543,MaidSafe,2015-04-20,0.0
13544,MaidSafe,2015-04-21,0.0
13545,MaidSafe,2015-04-22,0.0
13546,MaidSafe,2015-04-23,0.0
13547,MaidSafe,2015-04-24,0.0
13548,MaidSafe,2015-04-25,0.0
13549,MaidSafe,2015-04-26,0.0
13550,MaidSafe,2015-04-27,0.0
13551,MaidSafe,2015-04-28,0.0
13552,MaidSafe,2015-04-29,2.0
13553,MaidSafe,2015-04-30,0.0
13554,MaidSafe,2015-05-01,0.0
13555,MaidSafe,2015-05-02,0.0
13556,MaidSafe,2015-05-03,0.0
13557,MaidSafe,2015-05-04,0.0
13558,MaidSafe,2015-05-05,2.0
13559,MaidSafe,2015-05-06,0.0
13560,MaidSafe,2015-05-07,0.0
13561,MaidSafe,2015-05-08,2.0
13562,MaidSafe,2015-05-09,0.0
13563,MaidSafe,2015-05-10,0.0
13564,MaidSafe,2015-05-11,2.0
13565,MaidSafe,2015-05-12,4.0
13566,MaidSafe,2015-05-13,2.0
13567,MaidSafe,2015-05-14,2.0
13568,MaidSafe,2015-05-15,0.0
13569,MaidSafe,2015-05-16,6.0
13570,MaidSafe,2015-05-17,0.0
13571,MaidSafe,2015-05-18,2.0
13572,MaidSafe,2015-05-19,0.0
13573,MaidSafe,2015-05-20,0.0
13574,MaidSafe,2015-05-21,2.0
13575,MaidSafe,2015-05-22,0.0
13576,MaidSafe,2015-05-23,0.0
13577,MaidSafe,2015-05-24,0.0
13578,MaidSafe,2015-05-25,0.0
13579,MaidSafe,2015-05-26,0.0
13580,MaidSafe,2015-05-27,0.0
13581,MaidSafe,2015-05-28,0.0
13582,MaidSafe,2015-05-29,0.0
13583,MaidSafe,2015-05-30,0.0
13584,MaidSafe,2015-05-31,0.0
13585,MaidSafe,2015-06-01,0.0
13586,MaidSafe,2015-06-02,0.0
13587,MaidSafe,2015-06-03,0.0
13588,MaidSafe,2015-06-04,0.0
13589,MaidSafe,2015-06-05,0.0
13590,MaidSafe,2015-06-06,0.0
13591,MaidSafe,2015-06-07,2.0
13592,MaidSafe,2015-06-08,0.0
13593,MaidSafe,2015-06-09,0.0
13594,MaidSafe,2015-06-10,6.0
13595,MaidSafe,2015-06-11,44.0
13596,MaidSafe,2015-06-12,28.0
13597,MaidSafe,2015-06-13,8.0
13598,MaidSafe,2015-06-14,12.0
13599,MaidSafe,2015-06-15,14.0
13600,MaidSafe,2015-06-16,6.0
13601,MaidSafe,2015-06-17,10.0
13602,MaidSafe,2015-06-18,6.0
13603,MaidSafe,2015-06-19,2.0
13604,MaidSafe,2015-06-20,6.0
13605,MaidSafe,2015-06-21,4.0
13606,MaidSafe,2015-06-22,18.0
13607,MaidSafe,2015-06-23,2.0
13608,MaidSafe,2015-06-24,2.0
13609,MaidSafe,2015-06-25,0.0
13610,MaidSafe,2015-06-26,2.0
13611,MaidSafe,2015-06-27,2.0
13612,MaidSafe,2015-06-28,0.0
13613,MaidSafe,2015-06-29,2.0
13614,MaidSafe,2015-06-30,1.0
13615,MaidSafe,2015-07-01,0.0
13616,MaidSafe,2015-07-02,0.0
13617,MaidSafe,2015-07-03,1.0
13618,MaidSafe,2015-07-04,0.0
13619,MaidSafe,2015-07-05,0.0
13620,MaidSafe,2015-07-06,2.0
13621,MaidSafe,2015-07-07,1.0
13622,MaidSafe,2015-07-08,2.0
13623,MaidSafe,2015-07-09,1.0
13624,MaidSafe,2015-07-10,1.0
13625,MaidSafe,2015-07-11,0.0
13626,MaidSafe,2015-07-12,1.0
13627,MaidSafe,2015-07-13,1.0
13628,MaidSafe,2015-07-14,4.0
